unidade;setor_centro_custo;ano;mes;pacientes_lp;saidas;tx_lp
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;5;6;14,0;0,42857142857142855
CHPB;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2024;5;1;1,0;1,0
CHPB;CAC - CENTRO DE ACOLHIMENTO DE CRISE;2024;6;6;21,0;0,2857142857142857
CHPB;UIP-MASCULINA/CHPB/CHB;2024;6;2;8,0;0,25
CHPB;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2024;6;9;13,0;0,6923076923076923
CHPB;UIP-FEMININA/CHPB/CHB;2024;7;1;2,0;0,5
CHPB;UIP-MASCULINA/CHPB/CHB;2024;7;11;27,0;0,4074074074074074
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;7;8;18,0;0,4444444444444444
CHPB;LAR INCLUSIVO A/CHPB/CHB;2024;8;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2024;8;2;12,0;0,16666666666666666
CHPB;UIP-MASCULINA/CHPB/CHB;2024;8;4;14,0;0,2857142857142857
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;8;7;16,0;0,4375
CHPB;CAC/CHPB/CHB;2024;9;1;1,0;1,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024;9;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2024;9;2;10,0;0,2
CHPB;UIP-MASCULINA/CHPB/CHB;2024;9;2;20,0;0,1
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;9;8;13,0;0,6153846153846154
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024;10;1;1,0;1,0
CHPB;UIP-MASCULINA/CHPB/CHB;2024;10;4;20,0;0,2
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;10;13;27,0;0,48148148148148145
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024;11;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2024;11;5;11,0;0,45454545454545453
CHPB;UIP-MASCULINA/CHPB/CHB;2024;11;4;17,0;0,23529411764705882
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;11;3;17,0;0,17647058823529413
CHPB;LAR INCLUSIVO A/CHPB/CHB;2024;12;4;4,0;1,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2024;12;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2024;12;1;12,0;0,08333333333333333
CHPB;UIP-MASCULINA/CHPB/CHB;2024;12;1;24,0;0,041666666666666664
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2024;12;6;16,0;0,375
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025;1;1;1,0;1,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025;1;2;4,0;0,5
CHPB;UIP-FEMININA/CHPB/CHB;2025;1;1;7,0;0,14285714285714285
CHPB;UIP-MASCULINA/CHPB/CHB;2025;1;2;14,0;0,14285714285714285
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;1;9;15,0;0,6
CHPB;UIP-FEMININA/CHPB/CHB;2025;2;1;11,0;0,09090909090909091
CHPB;UIP-MASCULINA/CHPB/CHB;2025;2;1;16,0;0,0625
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;2;9;16,0;0,5625
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025;3;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;3;3;11,0;0,2727272727272727
CHPB;UIP-MASCULINA/CHPB/CHB;2025;3;4;21,0;0,19047619047619047
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;3;5;16,0;0,3125
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025;4;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;4;1;13,0;0,07692307692307693
CHPB;UIP-MASCULINA/CHPB/CHB;2025;4;4;17,0;0,23529411764705882
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;4;12;22,0;0,5454545454545454
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025;5;1;1,0;1,0
CHPB;LAR INCLUSIVO B/CHPB/CHB;2025;5;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;5;1;8,0;0,125
CHPB;UIP-MASCULINA/CHPB/CHB;2025;5;3;15,0;0,2
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;5;7;22,0;0,3181818181818182
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025;6;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;6;2;11,0;0,18181818181818182
CHPB;UIP-MASCULINA/CHPB/CHB;2025;6;2;22,0;0,09090909090909091
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;6;6;21,0;0,2857142857142857
CHPB;UIP-FEMININA/CHPB/CHB;2025;7;2;7,0;0,2857142857142857
CHPB;UIP-MASCULINA/CHPB/CHB;2025;7;4;11,0;0,36363636363636365
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;7;7;24,0;0,2916666666666667
CHPB;UIP-FEMININA/CHPB/CHB;2025;8;3;12,0;0,25
CHPB;UIP-MASCULINA/CHPB/CHB;2025;8;2;15,0;0,13333333333333333
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;8;5;19,0;0,2631578947368421
CHPB;LAR INCLUSIVO A/CHPB/CHB;2025;9;1;1,0;1,0
CHPB;UIP-FEMININA/CHPB/CHB;2025;9;1;5,0;0,2
CHPB;UIP-MASCULINA/CHPB/CHB;2025;9;1;10,0;0,1
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;9;4;14,0;0,2857142857142857
CHPB;UIP-FEMININA/CHPB/CHB;2025;10;1;7,0;0,14285714285714285
CHPB;UIP-MASCULINA/CHPB/CHB;2025;10;4;17,0;0,23529411764705882
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;10;5;18,0;0,2777777777777778
CHPB;UIP-MASCULINA/CHPB/CHB;2025;11;3;15,0;0,2
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;11;9;15,0;0,6
CHPB;UIP-FEMININA/CHPB/CHB;2025;12;4;11,0;0,36363636363636365
CHPB;UIP-MASCULINA/CHPB/CHB;2025;12;1;8,0;0,125
CHPB;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;2025;12;8;21,0;0,38095238095238093
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;2;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;5;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;3;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;3;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;5;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;2;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;1;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;12;6;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;1;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;1;1;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;2;1;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;3;2;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;3;4;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;4;3;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;4;5;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;5;2;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;5;2;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;6;4;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;6;4;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;7;7;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;8;2;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;8;2;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;9;5;;
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;9;1;;
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;10;6;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2023;11;6;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2023;12;9;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;1;10;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;2;3;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;3;11;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;4;5;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;5;12;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;6;11;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;7;15;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;8;10;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;9;7;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;10;9;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;11;7;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2024;12;13;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;1;13;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;2;6;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;3;8;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;4;8;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;5;10;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;6;5;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;7;8;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;8;7;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;9;8;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;10;9;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;11;5;;
CSPD;UNIDADE DE INTERNAÇÃO DE CUIDADOS PROLONGADOS;2025;12;14;;
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;1;12;22,0;0,5454545454545454
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;2;7;13,0;0,5384615384615384
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;3;14;23,0;0,6086956521739131
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;4;16;30,0;0,5333333333333333
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;5;8;20,0;0,4
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;6;13;24,0;0,5416666666666666
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;7;16;29,0;0,5517241379310345
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;8;13;23,0;0,5652173913043478
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;9;15;24,0;0,625
CSSFA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;3;3,0;1,0
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;10;15;23,0;0,6521739130434783
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;11;11;23,0;0,4782608695652174
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;12;17;27,0;0,6296296296296297
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;1;5;13,0;0,38461538461538464
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;2;9;12,0;0,75
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;3;19;32,0;0,59375
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;4;11;18,0;0,6111111111111112
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;5;5;14,0;0,35714285714285715
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;6;11;16,0;0,6875
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;7;6;12,0;0,5
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;8;13;18,0;0,7222222222222222
CSSFA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;8;1;4,0;0,25
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;9;9;11,0;0,8181818181818182
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;10;12;19,0;0,631578947368421
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;11;8;12,0;0,6666666666666666
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2023;12;11;19,0;0,5789473684210527
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;1;9;14,0;0,6428571428571429
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;2;5;10,0;0,5
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;3;17;30,0;0,5666666666666667
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;4;15;24,0;0,625
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;5;17;24,0;0,7083333333333334
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;6;8;12,0;0,6666666666666666
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;7;14;22,0;0,6363636363636364
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;8;16;35,0;0,45714285714285713
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;9;13;20,0;0,65
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;10;20;28,0;0,7142857142857143
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;11;12;19,0;0,631578947368421
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2024;12;10;20,0;0,5
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;1;17;21,0;0,8095238095238095
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;2;13;17,0;0,7647058823529411
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;3;9;13,0;0,6923076923076923
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;4;14;18,0;0,7777777777777778
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;5;10;19,0;0,5263157894736842
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;6;14;17,0;0,8235294117647058
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;7;16;20,0;0,8
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;8;21;26,0;0,8076923076923077
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;9;11;15,0;0,7333333333333333
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;10;13;16,0;0,8125
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;11;17;19,0;0,8947368421052632
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2025;12;11;18,0;0,6111111111111112
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;2;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;4;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;1;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;2;6;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;3;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;4;3;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;5;6;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;6;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;6;3;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;7;3;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;7;4;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;8;4;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;8;3;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;9;1;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;9;3;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;10;4;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;10;3;;
CSSFE;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;11;3;;
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2023;11;1;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2023;12;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2023;12;3;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;1;2;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;1;7;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;2;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;2;4;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;3;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;3;2;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;4;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;4;3;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;5;2;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;5;4;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;6;4;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;6;4;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;7;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;7;6;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;8;3;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;8;3;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;9;3;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;9;6;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;10;1;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;10;5;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;11;5;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;11;1;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2024;12;4;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2024;12;4;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2025;1;2;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025;1;3;;
CSSFE;UNIDADE DE CUIDADOS PROLONGADOS;2025;2;2;;
CSSFE;UNIDADE DE INTERNAÇÃO - CLÍNICA MÉDICA;2025;2;3;;
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;1;3;6,0;0,5
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;1;1;6,0;0,16666666666666666
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;2;2;6,0;0,3333333333333333
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;2;1;15,0;0,06666666666666667
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;3;3;9,0;0,3333333333333333
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;4;4;15,0;0,26666666666666666
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;4;1;22,0;0,045454545454545456
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;5;4;10,0;0,4
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;5;1;23,0;0,043478260869565216
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;6;7;9,0;0,7777777777777778
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;6;2;24,0;0,08333333333333333
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;7;7;12,0;0,5833333333333334
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;8;3;8,0;0,375
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;9;8;14,0;0,5714285714285714
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;1;6,0;0,16666666666666666
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;11;6;7,0;0,8571428571428571
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;11;1;25,0;0,04
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;12;5;7,0;0,7142857142857143
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;1;5;7,0;0,7142857142857143
CSSI;UNIDADE URGENCIA/EMERGENCIA;2023;1;2;26,0;0,07692307692307693
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;2;3;6,0;0,5
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;2;1;15,0;0,06666666666666667
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;3;9;13,0;0,6923076923076923
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;3;1;14,0;0,07142857142857142
CSSI;UNIDADE URGENCIA/EMERGENCIA;2023;3;1;31,0;0,03225806451612903
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;4;4;6,0;0,6666666666666666
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;4;1;23,0;0,043478260869565216
CSSI;UNIDADE URGENCIA/EMERGENCIA;2023;4;1;30,0;0,03333333333333333
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;5;5;5,0;1,0
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;6;4;5,0;0,8
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;7;7;9,0;0,7777777777777778
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2023;7;1;22,0;0,045454545454545456
CSSI;UNIDADE URGENCIA/EMERGENCIA;2023;7;1;24,0;0,041666666666666664
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;8;8;11,0;0,7272727272727273
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2023;9;7;11,0;0,6363636363636364
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2023;9;1;8,0;0,125
CSSI;UNIDADE URGENCIA/EMERGENCIA;2023;9;1;25,0;0,04
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023;9;1;1,0;1,0
CSSI;CLINICA MEDICA ALA A;2023;10;1;16,0;0,0625
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023;10;2;9,0;0,2222222222222222
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023;10;6;11,0;0,5454545454545454
CSSI;CLÍNICA MÉDICA ALA B;2023;11;1;1,0;1,0
CSSI;CLÍNICA MÉDICA ALA C;2023;11;1;32,0;0,03125
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2023;11;2;9,0;0,2222222222222222
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023;11;8;12,0;0,6666666666666666
CSSI;CLINICA MEDICA ALA A;2023;12;2;23,0;0,08695652173913043
CSSI;CLÍNICA MÉDICA ALA C;2023;12;1;43,0;0,023255813953488372
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2023;12;9;14,0;0,6428571428571429
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024;1;4;7,0;0,5714285714285714
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024;2;1;13,0;0,07692307692307693
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024;2;13;13,0;1,0
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024;3;2;6,0;0,3333333333333333
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024;3;7;15,0;0,4666666666666667
CSSI;CLINICA MEDICA ALA A;2024;4;1;24,0;0,041666666666666664
CSSI;UNIDADE DE CUIDADOS PROLONGADOS - ALA B;2024;4;2;5,0;0,4
CSSI;UNIDADES DE CUIDADOS PROLONGADOS - UCP;2024;4;9;14,0;0,6428571428571429
